CONT,ID,SEGMENT,DENSITY,X,Y,LAT,LONG
94,670,1,2,-0.075038733,0.078016696,0.207955985,-0.255681053
94,670,1,5,-0.075143817,0.07835906,0.208295354,-0.255569532
94,670,1,6,-0.075014086,0.078596669,0.208532904,-0.255700436
94,670,1,4,-0.074993178,0.078801236,0.208736521,-0.255719829
94,670,1,5,-0.075239623,0.079154749,0.209085591,-0.255462873
94,670,1,6,-0.075303936,0.079326036,0.209255276,-0.255394999
94,670,1,6,-0.075292116,0.079564815,0.209492835,-0.25540469
94,670,1,6,-0.075514685,0.079942448,0.209866141,-0.255171989
94,670,1,3,-0.075531592,0.080137632,0.210060072,-0.255152592
94,670,1,6,-0.075331943,0.080296508,0.21022006,-0.255356209
94,670,1,6,-0.075128889,0.080323726,0.210249149,-0.255564688
94,670,1,3,-0.075076364,0.080391433,0.210317003,-0.255617994
94,670,1,6,-0.075242965,0.080705115,0.210627299,-0.25544348
94,670,1,4,-0.075245631,0.080909888,0.21083092,-0.255438632
94,670,1,5,-0.075063406,0.08121518,0.211136353,-0.255622857
94,670,1,5,-0.075021597,0.081624241,0.211543602,-0.255661646
94,670,1,4,-0.074577887,0.082151143,0.212072048,-0.256112528
94,670,1,6,-0.074680368,0.082289282,0.212208431,-0.256005728
94,670,1,1,-0.074676992,0.082615181,0.212532616,-0.256005869
94,670,1,4,-0.074957754,0.082822702,0.212736248,-0.255715
94,670,1,6,-0.07523662,0.082752372,0.212663521,-0.255428926
94,670,1,5,-0.075454861,0.0826132,0.212522916,-0.255205916
94,670,1,3,-0.075628822,0.082658802,0.212566534,-0.255026541
94,670,1,4,-0.075738265,0.083025489,0.212930169,-0.254910185
94,670,1,6,-0.075902448,0.08310515,0.213007758,-0.2547405
94,670,1,6,-0.076060676,0.083306564,0.213206512,-0.254575668
94,670,1,6,-0.076333055,0.08340678,0.213303451,-0.254294477
94,670,1,4,-0.07667926,0.083663771,0.213555578,-0.2539357
94,670,1,6,-0.076664266,0.083746478,0.213638001,-0.253950254
94,670,1,6,-0.076503225,0.083822831,0.213715586,-0.254115096
94,670,1,4,-0.076502233,0.083920276,0.21381253,-0.254115096
94,670,1,5,-0.076760341,0.084030115,0.213919174,-0.253848453
94,670,1,5,-0.07687453,0.084387074,0.214273107,-0.25372724
94,670,1,4,-0.077264668,0.084488552,0.214370075,-0.253324849
94,670,1,5,-0.077319303,0.084674291,0.21455429,-0.253266681
94,670,1,6,-0.077166367,0.084882287,0.214762774,-0.253421807
94,670,1,4,-0.077169172,0.085067486,0.214946989,-0.253416964
94,670,1,5,-0.077545048,0.085178573,0.215053653,-0.253029103
94,670,1,2,-0.077655564,0.085428241,0.215300903,-0.252912753
94,670,1,6,-0.077872258,0.085435367,0.21530576,-0.252689743
94,670,1,6,-0.078022079,0.085529496,0.21539786,-0.252534603
94,670,1,6,-0.078333474,0.085493758,0.21535908,-0.252214621
94,670,1,6,-0.078558176,0.085637438,0.215499691,-0.251981901
94,670,1,5,-0.079198001,0.08573673,0.215591791,-0.251322559
94,670,1,5,-0.080098516,0.085692693,0.215538476,-0.250396565
94,670,1,4,-0.080455415,0.085808596,0.215649993,-0.250028102
94,670,1,5,-0.080998775,0.085673096,0.215509372,-0.249470576
94,670,1,6,-0.081201181,0.085694774,0.215528765,-0.249262096
94,670,1,5,-0.081341416,0.08579862,0.215630571,-0.249116662
94,670,1,6,-0.081977675,0.085790943,0.215616051,-0.248462144
94,670,1,3,-0.082341638,0.085687699,0.215509372,-0.248088852
94,670,1,6,-0.082748069,0.0860089,0.215824492,-0.247667069
94,670,1,6,-0.082844167,0.086268217,0.216081438,-0.247565253
94,670,1,1,-0.083078322,0.086397521,0.216207514,-0.247322861
94,670,1,5,-0.082812873,0.086969536,0.21677957,-0.247589494
94,670,1,6,-0.08276505,0.087461147,0.217269256,-0.247633127
94,670,1,6,-0.082584544,0.088024333,0.21783164,-0.247812503
94,670,1,2,-0.082571149,0.088384709,0.218190397,-0.247822209
94,670,1,6,-0.0832944,0.092046195,0.221826645,-0.247036021
94,670,1,0,-0.084431576,0.098580899,0.228320884,-0.245789313
94,670,1,0,-0.092046901,0.109637632,0.239250703,-0.23780111
94,670,1,2,-0.096737745,0.10978915,0.239342813,-0.232957822
94,670,1,6,-0.096971645,0.109500466,0.23905193,-0.232720277
94,670,1,5,-0.097127285,0.109453873,0.239003458,-0.232560274
94,670,1,6,-0.097175196,0.109381559,0.238930731,-0.232511798
94,670,1,5,-0.097149353,0.109201326,0.23875135,-0.232540882
94,670,1,5,-0.097664943,0.108930887,0.238475006,-0.232012435
94,670,1,6,-0.097870618,0.108651549,0.238193809,-0.231803955
94,670,1,6,-0.098017432,0.108561077,0.23810169,-0.231653678
94,670,1,5,-0.098133493,0.108309758,0.237849601,-0.231537313
94,670,1,3,-0.098369969,0.108191294,0.237728398,-0.231294906
94,670,1,6,-0.098385536,0.108079636,0.237616871,-0.231280356
94,670,1,3,-0.098267665,0.107752291,0.237292061,-0.231406413
94,670,1,6,-0.098391399,0.107632341,0.237170857,-0.231280371
94,670,1,6,-0.098715892,0.107612273,0.237146593,-0.23094584
94,670,1,3,-0.09878264,0.107540217,0.23707388,-0.230877952
94,670,1,6,-0.098737861,0.107369428,0.236904205,-0.230926476
94,670,1,3,-0.098472504,0.107181137,0.236719981,-0.231202811
94,670,1,6,-0.098525168,0.107108895,0.236647273,-0.231149457
94,670,1,5,-0.098964147,0.106959028,0.236492104,-0.230698605
94,670,1,2,-0.099194704,0.106582737,0.236113959,-0.230465884
94,670,1,5,-0.099387945,0.106541532,0.236070331,-0.230267096
94,670,1,6,-0.099503723,0.106669507,0.236196367,-0.230145902
94,670,1,4,-0.099691279,0.106701197,0.236225471,-0.229951977
94,670,1,6,-0.099966593,0.106495739,0.236017006,-0.22967078
94,670,1,3,-0.100074469,0.106511756,0.236031536,-0.229559273
94,670,1,6,-0.100106245,0.106594866,0.236113959,-0.229525346
94,670,1,6,-0.100014898,0.106749264,0.236269085,-0.229617455
94,670,1,5,-0.100037105,0.106846859,0.236366076,-0.2295932
94,670,1,3,-0.100176685,0.106950852,0.236467882,-0.229447766
94,670,1,5,-0.100369903,0.106909664,0.236424244,-0.229248997
94,670,1,6,-0.100359699,0.106617713,0.236133351,-0.229263561
94,670,1,3,-0.100446361,0.106463239,0.235978211,-0.229176294
94,670,1,5,-0.100629715,0.106460837,0.235973363,-0.228987178
94,670,1,6,-0.100608157,0.106664828,0.236176994,-0.22900659
94,670,1,4,-0.100664023,0.106704482,0.236215775,-0.228948408
94,670,1,5,-0.100962511,0.106523675,0.236031536,-0.22864299
94,670,1,3,-0.101286487,0.106547518,0.236050943,-0.228308439
94,670,1,5,-0.101426041,0.106651514,0.236152725,-0.228163019
94,670,1,4,-0.101282015,0.106878163,0.236380601,-0.228308439
94,670,1,6,-0.101327994,0.106951742,0.236453328,-0.228259977
94,670,1,3,-0.101529825,0.106969046,0.236467853,-0.228051512
94,670,1,5,-0.101883879,0.106852288,0.236346669,-0.227687882
94,670,1,5,-0.101975184,0.106702772,0.236196387,-0.227595787
94,670,1,5,-0.102383814,0.10671807,0.236206078,-0.227174014
94,670,1,5,-0.102660879,0.106391135,0.235876405,-0.226892807
94,670,1,5,-0.103192316,0.106364393,0.235842468,-0.226344963
94,670,1,5,-0.103345625,0.106152499,0.23562915,-0.226189828
94,670,1,5,-0.103608304,0.106190176,0.235663087,-0.225918322
94,670,1,6,-0.103770892,0.105988138,0.23545946,-0.22575349
94,670,1,4,-0.103940936,0.105927245,0.235396415,-0.225578957
94,670,1,5,-0.104364515,0.105884539,0.235347977,-0.22514264
94,670,1,6,-0.104535817,0.106071739,0.235532187,-0.224963244
94,670,1,4,-0.104634773,0.10605368,0.235512809,-0.224861428
94,670,1,3,-0.10476668,0.105695553,0.235154013,-0.224730529
94,670,1,6,-0.105223437,0.105969487,0.23542067,-0.224255421
94,670,1,2,-0.105322463,0.10594656,0.23539643,-0.224153605
94,670,1,6,-0.105259068,0.105775427,0.235226745,-0.224221479
94,670,1,5,-0.104979917,0.105572085,0.235027976,-0.224512362
94,670,1,3,-0.104963846,0.105377301,0.23483406,-0.224531755
94,670,1,6,-0.105135687,0.105189987,0.234644968,-0.224357222
94,670,1,6,-0.105342868,0.105163736,0.234615904,-0.224143914
94,670,1,4,-0.105558186,0.104894338,0.234344389,-0.223925747
94,670,1,6,-0.105610921,0.104822118,0.234271672,-0.223872408
94,670,1,6,-0.105542827,0.104650896,0.234101987,-0.223945126
94,670,1,4,-0.105633972,0.104520825,0.233971077,-0.223853016
94,670,1,6,-0.105996916,0.104452966,0.233898341,-0.223479695
94,670,1,3,-0.106143897,0.104362636,0.233806246,-0.223329432
94,670,1,6,-0.106173471,0.104265758,0.233709283,-0.223300348
94,670,1,5,-0.105980062,0.103980849,0.233428086,-0.223503965
94,670,1,2,-0.106071571,0.103826467,0.233272951,-0.22341185
94,670,1,6,-0.106249229,0.10389712,0.233340849,-0.223227611
94,670,1,5,-0.106382441,0.104117916,0.233558996,-0.223087006
94,670,1,3,-0.106552239,0.10407652,0.233515338,-0.222912506
94,670,1,6,-0.106721339,0.103757853,0.233195381,-0.222742802
94,670,1,5,-0.106959902,0.103513126,0.232948121,-0.222500396
94,670,1,4,-0.106981641,0.103309094,0.232744499,-0.222480984
94,670,1,4,-0.107443098,0.102931326,0.232361496,-0.222010739
94,670,1,6,-0.107837708,0.102956457,0.232380889,-0.221603485
94,670,1,4,-0.107984783,0.102866114,0.232288759,-0.221453179
94,670,1,5,-0.108031707,0.102545671,0.231968797,-0.22140956
94,670,1,3,-0.108208372,0.102358464,0.231779729,-0.221230198
94,670,1,5,-0.108476652,0.102342879,0.231760337,-0.22095383
94,670,1,4,-0.108695564,0.102487151,0.231900923,-0.220725972
94,670,1,6,-0.10875714,0.102779997,0.232191821,-0.220658103
94,670,1,3,-0.108836497,0.102820065,0.232230596,-0.22057568
94,670,1,5,-0.108988275,0.102729819,0.232138477,-0.22042054
94,670,1,6,-0.109088099,0.102332287,0.231740939,-0.220323582
94,670,1,4,-0.109150066,0.102274804,0.231682766,-0.220260556
94,670,1,6,-0.109352661,0.102248567,0.231653683,-0.220052077
94,670,1,5,-0.10948266,0.102362381,0.23176519,-0.219916333
94,670,1,2,-0.109639009,0.102281942,0.231682766,-0.21975635
94,670,1,5,-0.109674705,0.102092687,0.231493685,-0.219722403
94,670,1,6,-0.109893038,0.101954766,0.231353084,-0.219499394
94,670,1,6,-0.109952245,0.101765851,0.231164001,-0.219441211
94,670,1,5,-0.110108611,0.101685426,0.231081588,-0.219281228
94,670,1,5,-0.1101134,0.101359465,0.230756772,-0.219281228
94,670,1,5,-0.110292857,0.101308568,0.230703438,-0.219097004
94,670,1,6,-0.110375447,0.101129721,0.230524052,-0.21901458
94,670,1,3,-0.110623393,0.100899777,0.230291337,-0.218762487
94,670,1,6,-0.11063873,0.100817291,0.230208938,-0.218747933
94,670,1,5,-0.11056899,0.100762719,0.230155599,-0.21882065
94,670,1,4,-0.110297611,0.100666248,0.230063479,-0.219101847
94,670,1,6,-0.110437288,0.100444434,0.229840465,-0.218961241
94,670,1,3,-0.1104891,0.100119105,0.22951563,-0.218912779
94,670,1,6,-0.110698252,0.099971338,0.229365362,-0.218699456
94,670,1,6,-0.111108343,0.099914143,0.229302346,-0.218277659
94,670,1,3,-0.111308243,0.099756459,0.229142323,-0.218074042
94,670,1,6,-0.111369369,0.099441011,0.228827209,-0.218015874
94,670,1,5,-0.111338189,0.099007352,0.22839573,-0.218054644
94,670,1,6,-0.111471473,0.098902241,0.228289066,-0.217918901
94,670,1,6,-0.111494417,0.098625107,0.228012703,-0.217899504
94,670,1,1,-0.111609256,0.098495387,0.227881803,-0.217783153
94,670,1,6,-0.111825202,0.098527836,0.227910916,-0.217560129
94,670,1,6,-0.111996405,0.098720228,0.228099989,-0.217380748
94,670,1,4,-0.112291682,0.098792792,0.228167862,-0.217075345
94,670,1,6,-0.1128554,0.098849943,0.228216354,-0.216493544
94,670,1,5,-0.113265557,0.098792844,0.228153323,-0.216071761
94,670,1,6,-0.113457593,0.098849282,0.228206643,-0.215872988
94,670,1,5,-0.113582892,0.098963144,0.228318159,-0.215742088
94,670,1,6,-0.11382918,0.098854915,0.228206643,-0.215489975
94,670,1,6,-0.113992605,0.09893528,0.228284213,-0.215320305
94,670,1,4,-0.114149075,0.098854916,0.2282018,-0.215160321
94,670,1,4,-0.114642312,0.099212902,0.22855086,-0.214646394
94,670,1,6,-0.114844983,0.0991868,0.228521772,-0.214437944
94,670,1,6,-0.11500796,0.098989734,0.228323003,-0.214273102
94,670,1,3,-0.115107111,0.098966922,0.228298767,-0.214171287
94,670,1,6,-0.11530799,0.099364263,0.228691451,-0.213957978
94,670,1,4,-0.115447592,0.09946377,0.228788424,-0.213812529
94,670,1,5,-0.115843021,0.099445538,0.228764188,-0.213405296
94,670,1,6,-0.116230077,0.099665688,0.228977501,-0.213002886
94,670,1,3,-0.116633248,0.09975467,0.229059896,-0.212585946
94,670,1,6,-0.116718432,0.099721964,0.229025997,-0.212498679
94,670,1,5,-0.116826006,0.099460808,0.228764203,-0.212392006
94,670,1,3,-0.117058032,0.099362192,0.228662372,-0.212154471
94,670,1,2,-0.118529073,0.099750361,0.229025983,-0.210632147
94,670,1,6,-0.118828898,0.100125006,0.229394431,-0.210317023
94,670,1,4,-0.119386859,0.100532983,0.229791993,-0.209735256
94,670,1,6,-0.120669621,0.101200799,0.230436786,-0.208402013
94,670,1,6,-0.121506192,0.10181777,0.231037964,-0.207529364
94,670,1,2,-0.122694913,0.102460003,0.231658516,-0.206293094
94,670,1,5,-0.12510568,0.103122712,0.232279087,-0.203796279
94,670,1,6,-0.126883085,0.103678092,0.232802686,-0.201954001
94,670,1,6,-0.127555019,0.10398142,0.233093565,-0.201255836
94,670,1,2,-0.128696446,0.104317191,0.233408698,-0.200072905
94,670,1,6,-0.129770467,0.104467075,0.233539593,-0.198962706
94,670,1,4,-0.130804927,0.104460726,0.233515338,-0.197896077
94,670,1,6,-0.13249819,0.104417543,0.233442655,-0.196150772
94,670,1,6,-0.134391877,0.104212874,0.233205096,-0.194201816
94,670,1,3,-0.135529953,0.104199299,0.23317114,-0.193028543
94,670,1,5,-0.137257612,0.104337793,0.233277799,-0.191244467
94,670,1,4,-0.139328156,0.104745801,0.233646277,-0.1891016
94,670,1,6,-0.139999527,0.104797225,0.233685047,-0.188408293
94,670,1,1,-0.141198883,0.104771074,0.233636556,-0.187172022
94,670,1,5,-0.142546926,0.104592266,0.233432939,-0.185785441
94,670,1,5,-0.145625663,0.103668606,0.232453606,-0.182629299
94,670,1,6,-0.147770528,0.103399183,0.23214333,-0.180423392
94,670,1,5,-0.149775783,0.103064301,0.231770023,-0.178362944
94,670,1,5,-0.150564236,0.102909771,0.231600329,-0.177553319
94,670,1,2,-0.151219048,0.102621235,0.231299745,-0.176884286
94,670,1,5,-0.152424288,0.101866981,0.230524052,-0.175657688
94,670,1,5,-0.153729903,0.101275539,0.229908353,-0.174324455
94,670,1,2,-0.154726977,0.100600015,0.229215075,-0.1733112
94,670,1,3,-0.155016155,0.09958372,0.228196951,-0.173034846
94,670,1,3,-0.155711991,0.099607878,0.228206648,-0.172317336
94,670,1,1,-0.159844335,0.0949132,0.223445782,-0.168162478
94,670,1,4,-0.163415345,0.095243405,0.22369788,-0.164477904
94,670,1,6,-0.163576147,0.095427096,0.223877247,-0.16430819
94,670,1,4,-0.163777515,0.095475338,0.223920894,-0.164099739
94,670,1,6,-0.164319846,0.095433612,0.223867551,-0.163542194
94,670,1,6,-0.16495949,0.095247989,0.223668797,-0.162887705
94,670,1,4,-0.165284855,0.095225939,0.223639717,-0.16255316
94,670,1,5,-0.166582073,0.095537103,0.223920894,-0.16121024
94,670,1,6,-0.168671356,0.09579322,0.224129364,-0.159052815
94,670,1,2,-0.17083856,0.095929923,0.224216617,-0.156817823
94,670,1,2,-0.176242771,0.097749725,0.225903792,-0.151208553
94,670,1,6,-0.176678224,0.098646189,0.226786153,-0.150738265
94,670,1,4,-0.177033488,0.099146324,0.227275801,-0.150360125
94,670,1,2,-0.178248362,0.10010503,0.228201795,-0.149085064
94,670,1,6,-0.178677427,0.100266181,0.228352101,-0.148639026
94,670,1,4,-0.179226936,0.100308511,0.22838119,-0.148071794
94,670,1,5,-0.179817796,0.100196069,0.228255124,-0.147465777
94,670,1,2,-0.180105919,0.099954702,0.228007879,-0.147174889
94,670,1,6,-0.181240341,0.101106615,0.229127784,-0.145977394
94,670,1,5,-0.182097903,0.101828381,0.229825916,-0.145075646
94,670,1,3,-0.182732213,0.10263236,0.230611309,-0.144401755
94,670,1,4,-0.183531575,0.102836884,0.230795567,-0.143572728
94,670,1,5,-0.183960706,0.103368189,0.231314313,-0.143116989
94,670,1,6,-0.184403067,0.103549409,0.231483998,-0.14265643
94,670,1,5,-0.184940769,0.103869257,0.231789411,-0.142094047
94,670,1,2,-0.185255115,0.104280986,0.232191831,-0.14175952
94,670,1,5,-0.186577744,0.104615523,0.232492401,-0.140387488
94,670,1,1,-0.190431502,0.105272135,0.233049936,-0.136397491
94,670,1,2,-0.197912526,0.10103179,0.228633298,-0.12880046
94,670,1,2,-0.200622952,0.101556612,0.22908416,-0.125993384
94,670,1,5,-0.20187036,0.10013922,0.227639421,-0.124747418
94,670,1,2,-0.202856958,0.09933319,0.22681038,-0.123753521
94,670,1,1,-0.205518027,0.099439769,0.226844326,-0.12100948
94,670,1,3,-0.207613579,0.1014403,0.228778733,-0.118793882
94,670,1,2,-0.209692386,0.105679532,0.232943287,-0.116529802
94,670,1,3,-0.21385343,0.110327037,0.237456893,-0.112103467
94,670,1,1,-0.216147763,0.111769492,0.23882893,-0.109693948
94,670,1,4,-0.216941573,0.111782727,0.238819229,-0.108874608
94,670,1,2,-0.218267443,0.111115998,0.238116244,-0.107526826
94,670,1,4,-0.218945079,0.111568696,0.238547733,-0.106814145
94,670,1,5,-0.22099843,0.11221758,0.239134368,-0.104676127
94,670,1,5,-0.22596069,0.114403423,0.241165703,-0.099488615
94,670,1,3,-0.226415102,0.114446362,0.241194816,-0.099018346
94,670,1,5,-0.226678222,0.114755791,0.241495381,-0.098737144
94,670,1,2,-0.228488851,0.115768737,0.242450459,-0.096836675
94,670,1,2,-0.231609883,0.115096514,0.241684483,-0.093636934
94,670,1,4,-0.232028075,0.114185524,0.240763312,-0.093234519
94,670,1,2,-0.232994698,0.113471505,0.240021562,-0.092260039
94,670,1,5,-0.234500225,0.113411551,0.239914913,-0.090708644
94,670,1,4,-0.235988749,0.113594519,0.240050651,-0.089166932
94,670,1,4,-0.237877875,0.113294434,0.239691888,-0.087227682
94,670,1,2,-0.239129584,0.113387828,0.239745213,-0.08593323
94,670,1,1,-0.239747522,0.114195491,0.240530611,-0.085269006
94,670,1,2,-0.246823949,0.11277188,0.23888224,-0.078016213
94,670,1,2,-0.250700168,0.109300383,0.235294624,-0.074137713
94,670,1,1,-0.25248292,0.109282428,0.235217049,-0.072300283
94,670,1,3,-0.252706868,0.104037749,0.229985914,-0.072251788
94,670,1,2,-0.253401468,0.100890998,0.226829782,-0.071645766
94,670,1,2,-0.256126357,0.096643034,0.222510082,-0.068988987
94,670,1,2,-0.261257146,0.092960197,0.218670363,-0.06384027
94,670,1,3,-0.261240305,0.088162235,0.213899791,-0.064029338
94,670,1,6,-0.261472154,0.087463212,0.213196811,-0.063816015
94,670,1,3,-0.261867622,0.085589586,0.211320587,-0.063476655
94,670,1,5,-0.261352441,0.083854679,0.209614043,-0.064068128
94,670,1,2,-0.261359316,0.08325002,0.209012869,-0.064082677
94,670,1,2,-0.262322034,0.082303007,0.208038404,-0.063127589
94,670,1,3,-0.262129984,0.080637439,0.206390027,-0.063384545
94,670,1,3,-0.261510705,0.080391415,0.206167013,-0.064029338
94,670,1,2,-0.261214205,0.079278335,0.205071344,-0.064373561
94,670,1,0,-0.262672949,0.078338539,0.204087172,-0.062909418
94,670,1,5,-0.263314594,0.077545968,0.203277524,-0.062279156
94,670,1,6,-0.263771247,0.07664443,0.202366083,-0.061842838
94,670,1,5,-0.26392483,0.076171491,0.201890961,-0.061702232
94,670,1,4,-0.264223654,0.076001389,0.20171158,-0.061401662
94,670,1,6,-0.264287131,0.075808383,0.201517659,-0.061343475
94,670,1,5,-0.264283081,0.07552025,0.201231615,-0.061358024
94,670,1,2,-0.265033782,0.073789339,0.19948629,-0.060650187
94,670,1,6,-0.26148073,0.068479732,0.194337564,-0.064485068
94,670,1,3,-0.261435054,0.068297466,0.194158187,-0.064538392
94,670,1,5,-0.260943218,0.068299929,0.194177575,-0.065042599
94,670,1,2,-0.260736103,0.068136488,0.19402244,-0.065260765
94,670,1,5,-0.260935345,0.06757202,0.193455208,-0.06507654
94,670,1,3,-0.260916696,0.06660928,0.19250013,-0.065129865
94,670,1,6,-0.260801984,0.066370877,0.192267419,-0.065255921
94,670,1,5,-0.260662964,0.066287915,0.192189844,-0.06540137
94,670,1,3,-0.260254461,0.064285885,0.190216648,-0.065891027
94,670,1,6,-0.260554855,0.063397485,0.189324585,-0.065614679
94,670,1,5,-0.260784909,0.063039067,0.188960961,-0.065391664
94,670,1,2,-0.260766173,0.062623216,0.188548889,-0.065425611
94,670,1,6,-0.260626918,0.062408334,0.188340414,-0.065575903
94,670,1,4,-0.26031616,0.062226611,0.188170729,-0.065900719
94,670,1,6,-0.260294887,0.062020699,0.187967107,-0.065929803
94,670,1,6,-0.260135496,0.061702545,0.187656831,-0.06610435
94,670,1,6,-0.260108477,0.061388953,0.187346551,-0.066143121
94,670,1,3,-0.259993652,0.061150472,0.18711382,-0.066269177
94,670,1,6,-0.259501332,0.061016254,0.18699747,-0.066778232
94,670,1,2,-0.259158218,0.060809037,0.186803554,-0.067137003
94,670,1,1,-0.2590877,0.05873017,0.184743096,-0.067282438
94,670,1,6,-0.259436509,0.058224248,0.184229199,-0.066943073
94,670,1,6,-0.25954471,0.057832195,0.183836504,-0.066846101
94,670,1,4,-0.259830248,0.057377826,0.183375927,-0.066569767
94,670,1,6,-0.259897777,0.057067418,0.183065641,-0.066511584
94,670,1,4,-0.259825068,0.056566496,0.182571141,-0.066603699
94,670,1,2,-0.260241548,0.055613287,0.181611205,-0.066211009
94,670,1,6,-0.260314202,0.055566916,0.181562713,-0.066138277
94,670,1,5,-0.260822416,0.055799504,0.181776036,-0.065609831
94,670,1,5,-0.261785349,0.056438828,0.182377201,-0.064601418
94,670,1,2,-0.262084195,0.056424792,0.182352974,-0.064295985
94,670,1,6,-0.262379039,0.056117399,0.182037836,-0.064005102
94,670,1,3,-0.262901151,0.055813062,0.181717864,-0.063481498
94,670,1,4,-0.262923105,0.055183416,0.181092459,-0.063481498
94,670,1,5,-0.263193012,0.05491427,0.180816115,-0.063214856
94,670,1,2,-0.263926375,0.053449271,0.179337424,-0.062516734
94,670,1,5,-0.262912855,0.052079572,0.178013892,-0.063602712
94,670,1,5,-0.262368617,0.051786904,0.177742392,-0.064169944
94,670,1,2,-0.262253713,0.051548299,0.177509686,-0.064295985
94,670,1,6,-0.262350703,0.050666955,0.176632173,-0.064228112
94,670,1,3,-0.26251832,0.050208407,0.176171591,-0.064072971
94,670,1,5,-0.263009144,0.050132639,0.176079491,-0.063573628
94,670,1,3,-0.263309006,0.049825358,0.175764356,-0.063277882
94,670,1,5,-0.263486669,0.048130388,0.174077205,-0.063156688
94,670,1,2,-0.263658811,0.047681754,0.173626328,-0.062996685
94,670,1,5,-0.264285821,0.047107252,0.173034856,-0.062376128
94,670,1,5,-0.264458012,0.046658612,0.172583974,-0.062216144
94,670,1,2,-0.265157838,0.045905801,0.171813115,-0.061527699
94,670,1,6,-0.26555006,0.046080936,0.171973114,-0.061120451
94,670,1,3,-0.265974092,0.046159426,0.172036144,-0.060684148
94,670,1,6,-0.268098067,0.045510929,0.171318596,-0.058536404
94,670,1,2,-0.268225396,0.045398133,0.171202265,-0.058410347
94,670,1,5,-0.268443489,0.045000055,0.170799855,-0.058201887
94,670,1,3,-0.268524006,0.044469982,0.170271418,-0.058138857
94,670,1,6,-0.268432778,0.044100025,0.169907807,-0.058245535
94,670,1,2,-0.268020532,0.043151478,0.168981823,-0.058701245
94,670,1,3,-0.268835814,0.042373644,0.168181885,-0.057896435
94,670,1,4,-0.269240265,0.042608069,0.168400027,-0.057474652
94,670,1,6,-0.269531593,0.042554891,0.168337001,-0.057178921
94,670,1,2,-0.269755329,0.042401532,0.168177032,-0.056955911
94,670,1,6,-0.26989185,0.042166794,0.167939464,-0.056824992
94,670,1,5,-0.269918995,0.041937927,0.167711592,-0.056805614
94,670,1,3,-0.269783061,0.041625016,0.167406174,-0.056955911
94,670,1,4,-0.271039615,0.040066018,0.165815984,-0.055729313
94,670,1,4,-0.271411979,0.04000602,0.165743253,-0.055351178
94,670,1,2,-0.271954189,0.039052327,0.164778479,-0.054832422
94,670,1,6,-0.271911337,0.038659528,0.164390613,-0.054890619
94,670,1,6,-0.271691494,0.038172352,0.163915505,-0.055133012
94,670,1,4,-0.2715703,0.037713179,0.163464643,-0.055273617
94,670,1,6,-0.271636324,0.036933025,0.162688937,-0.055234827
94,670,1,2,-0.271571138,0.03610409,0.161869567,-0.055331785
94,670,1,4,-0.271994665,0.035684044,0.161438108,-0.054914846
94,670,1,6,-0.272167538,0.035235398,0.160987231,-0.054754862
94,670,1,5,-0.272313049,0.034492294,0.160245466,-0.054633649
94,670,1,6,-0.272563445,0.03400243,0.159750975,-0.054396105
94,670,1,1,-0.272973179,0.032916638,0.158660125,-0.054017935
94,670,1,3,-0.274828249,0.032465315,0.158146213,-0.052141716
94,670,1,3,-0.275156753,0.03283925,0.158504995,-0.051792645
94,670,1,4,-0.276221391,0.032829144,0.158456513,-0.050706673
94,670,1,4,-0.276783337,0.032404537,0.158015313,-0.050149127
94,670,1,6,-0.277326522,0.032492932,0.158083202,-0.049591596
94,670,1,5,-0.277796013,0.032647121,0.158218944,-0.049106783
94,670,1,5,-0.278124066,0.032512425,0.158073496,-0.048777109
94,670,1,1,-0.278273588,0.032581511,0.158136517,-0.048621954
94,670,1,6,-0.278222678,0.03228615,0.157845638,-0.048684985
94,670,1,6,-0.278295583,0.032112723,0.157671095,-0.048617111
94,670,1,5,-0.278249304,0.03194961,0.157511122,-0.04867045
94,670,1,5,-0.278349423,0.031811425,0.157370516,-0.048573492
94,670,1,5,-0.278249273,0.031563169,0.157128124,-0.048684985
94,670,1,5,-0.278472853,0.030910992,0.156473611,-0.048481383
94,670,1,4,-0.278447,0.030323023,0.155891839,-0.04852983
94,670,1,6,-0.278498777,0.030207513,0.155775474,-0.048481354
94,670,1,6,-0.278731107,0.030093806,0.155654304,-0.048248648
94,670,1,4,-0.278772141,0.030012126,0.155571857,-0.048209863
94,670,1,6,-0.27875674,0.02991372,0.155474895,-0.04822927
94,670,1,6,-0.278554271,0.02986223,0.155431256,-0.048437715
94,670,1,4,-0.278484246,0.029698252,0.155271302,-0.048515295
94,670,1,5,-0.278543567,0.029377541,0.1549513,-0.048466833
94,670,1,4,-0.278762508,0.029111676,0.154679829,-0.048253525
94,670,1,5,-0.278817246,0.028658727,0.154228948,-0.048214721
94,670,1,3,-0.278705237,0.028214296,0.153792601,-0.04834564
94,670,1,6,-0.278819312,0.028086401,0.153661691,-0.048234118
94,670,1,5,-0.279138464,0.027941622,0.153506556,-0.047914117
94,670,1,3,-0.279261605,0.027696669,0.153259305,-0.047797766
94,670,1,5,-0.279101389,0.027270024,0.152842361,-0.047977176
94,670,1,5,-0.279159143,0.026606796,0.152183005,-0.04794323
94,670,1,4,-0.279010422,0.026513256,0.152095743,-0.04809837
94,670,1,6,-0.279131792,0.026317145,0.151896969,-0.047982005
